verified_income,debt_to_income,bankruptcy,term,credit_util,interest_rate,debt_inc_cent,term_cent,credit_util_cent
Not Verified,7.75,0,60,0.08434341112592389,5.31,-11.561988169240024,16.725887306998196,-0.31876262252013665
Not Verified,34.59,0,36,0.09717462119011765,7.97,15.27801183075998,-7.274112693001804,-0.3059314124559429
Not Verified,15.04,0,36,0.19500717694068356,6.72,-4.271988169240025,-7.274112693001804,-0.208098856705377
Source Verified,11.96,0,36,0.6911437676242005,14.08,-7.351988169240023,-7.274112693001804,0.2880377339781399
Source Verified,16.54,0,36,0.5815775053453814,13.59,-2.771988169240025,-7.274112693001804,0.17847147169932087
Source Verified,17.59,0,36,0.8310874200426439,10.91,-1.7219881692400243,-7.274112693001804,0.42798138639658334
Verified,28.85,0,36,0.37376241816503347,10.9,9.538011830759977,-7.274112693001804,-0.029343615481027097
Not Verified,28.28,0,36,0.725111494748957,14.08,8.968011830759977,-7.274112693001804,0.3220054611028964
Source Verified,25.16,1,36,0.2060557520745734,12.62,5.848011830759976,-7.274112693001804,-0.19705028157148716
Verified,15.27,0,36,0.5492003071888878,20,-4.041988169240025,-7.274112693001804,0.14609427354282722
Source Verified,19.3,0,36,0.38854746506215343,6.08,-0.011988169240023439,-7.274112693001804,-0.014558568583907139
Not Verified,6.53,0,36,0.03455301808302912,6.08,-12.781988169240023,-7.274112693001804,-0.36855301556303144
Source Verified,9.82,0,60,0.820381679389313,9.93,-9.491988169240024,16.725887306998196,0.4172756457432524
Source Verified,15.54,0,36,0.10344283754159635,9.44,-3.771988169240025,-7.274112693001804,-0.29966319610446424
Not Verified,25.6,1,36,0.2866885671269562,7.96,6.288011830759977,-7.274112693001804,-0.1164174665191044
Not Verified,10.04,0,36,0.5959999456514354,9.93,-9.271988169240025,-7.274112693001804,0.19289391200537487
Verified,1.33,0,36,0.233003300330033,11.99,-17.981988169240026,-7.274112693001804,-0.17010273331602757
Not Verified,29.91,0,60,0.2928408245120741,12.61,10.598011830759976,16.725887306998196,-0.11026520913398646
Not Verified,17.4,1,36,0.38280564263322886,5.32,-1.9119881692400256,-7.274112693001804,-0.02030039101283171
Source Verified,24.46,0,60,0.3315218735010953,25.81,5.148011830759977,16.725887306998196,-0.07158416014496527
Verified,26.42,0,60,0.17472685046929642,10.9,7.1080118307599776,16.725887306998196,-0.22837918317676414
Verified,5.87,0,60,0.9242957452841203,25.81,-13.441988169240023,16.725887306998196,0.5211897116380597
Verified,2.03,0,36,0.014805651409596979,5.32,-17.281988169240023,-7.274112693001804,-0.38830038223646357
Verified,36.69,0,36,0.3245576176089771,11.98,17.378011830759974,-7.274112693001804,-0.07854841603708346
Source Verified,25.06,0,60,0.8102070238163889,21.85,5.748011830759975,16.725887306998196,0.4071009901703283
Not Verified,13.85,0,36,0.16850763137649707,5.31,-5.4619881692400245,-7.274112693001804,-0.2345984022695635
Verified,12.88,0,36,0.17027782604851666,9.92,-6.431988169240023,-7.274112693001804,-0.2328282075975439
Not Verified,10.72,0,60,0.18791801974236005,10.9,-8.591988169240024,16.725887306998196,-0.21518801390370051
Source Verified,6.4,0,36,0.07977777777777778,20.39,-12.911988169240024,-7.274112693001804,-0.3233282558682828
Source Verified,23.52,0,36,0.6822774277903245,10.9,4.208011830759975,-7.274112693001804,0.27917139414426395
Not Verified,19.47,0,36,0.2083217049936742,14.08,0.15801183075997471,-7.274112693001804,-0.19478432865238637
Verified,8.74,1,60,0.5793213391027101,21.85,-10.571988169240024,16.725887306998196,0.17621530545664954
Not Verified,6.47,1,60,0.7362143190106666,13.58,-12.841988169240025,16.725887306998196,0.333108285364606
Source Verified,20.55,0,36,0.7079746229003644,11.99,1.2380118307599766,-7.274112693001804,0.3048685892543038
Not Verified,20.45,0,36,0.6114050487317634,10.91,1.1380118307599751,-7.274112693001804,0.2082990150857028
Source Verified,16.98,0,36,0.15117898148782213,6.72,-2.3319881692400237,-7.274112693001804,-0.2519270521582384
Source Verified,5.8,0,36,0.5668650793650793,19.03,-13.511988169240023,-7.274112693001804,0.16375904571901878
Source Verified,12.42,1,36,0.6910222445172517,18.45,-6.891988169240024,-7.274112693001804,0.2879162108711911
Source Verified,19.61,0,60,0.6551963631771688,10.9,0.2980118307599753,16.725887306998196,0.2520903295311082
Verified,0.54,0,60,0.009097240873852261,9.43,-18.771988169240025,16.725887306998196,-0.3940087927722083
Verified,16.77,0,36,0.2090456178047419,7.97,-2.5419881692400246,-7.274112693001804,-0.19406041584131867
Source Verified,19.83,0,36,0.10299200872809251,7.35,0.5180118307599741,-7.274112693001804,-0.30011402491796807
Source Verified,6.17,0,36,0.032245869134170525,7.34,-13.141988169240024,-7.274112693001804,-0.37086016451189
Source Verified,4.23,0,36,0.5938612579566296,10.41,-15.081988169240024,-7.274112693001804,0.19075522431056902
Not Verified,6.9,0,36,0.28219373219373217,10.41,-12.411988169240024,-7.274112693001804,-0.1209123014523284
Not Verified,13.3,0,36,0.20069636687482564,10.41,-6.011988169240023,-7.274112693001804,-0.20240966677123493
Not Verified,2.91,0,36,0.20748091603053434,10.41,-16.401988169240024,-7.274112693001804,-0.19562511761552623
Source Verified,18.58,0,36,0.2706900269313863,7.96,-0.7319881692400259,-7.274112693001804,-0.1324160067146743
Not Verified,16.07,0,60,0.42803492629800016,24.85,-3.241988169240024,16.725887306998196,0.024928892651939594
Verified,29.19,0,60,0.1513364161091434,10.9,9.878011830759977,16.725887306998196,-0.2517696175369172
Not Verified,15.98,1,36,0.24419047619047618,9.43,-3.3319881692400237,-7.274112693001804,-0.1589155574555844
Source Verified,22.54,0,60,0.22945376506633913,19.42,3.228011830759975,16.725887306998196,-0.17365226857972144
Source Verified,14.03,0,36,0.23269796597160036,11.99,-5.281988169240025,-7.274112693001804,-0.1704080676744602
Source Verified,8.09,0,36,0.22291579019460125,9.43,-11.221988169240024,-7.274112693001804,-0.18019024345145931
Not Verified,12.37,0,36,0.5060680378081385,7.35,-6.941988169240025,-7.274112693001804,0.1029620041620779
Verified,5.52,0,60,0.20419161676646708,12.62,-13.791988169240025,16.725887306998196,-0.1989144168795935
Not Verified,12.9,0,36,0.0787269958956706,7.34,-6.411988169240024,-7.274112693001804,-0.32437903775038995
Source Verified,25.97,0,36,0.7838360438287577,17.09,6.658011830759975,-7.274112693001804,0.38073001018269714
Source Verified,8.28,0,60,0.05378180995527609,15.04,-11.031988169240025,16.725887306998196,-0.3493242236907845
Not Verified,56.16,0,60,0.7432912435008346,21.45,36.84801183075997,16.725887306998196,0.3401852098547741
Not Verified,0.36,0,36,0.023454545454545454,7.97,-18.951988169240025,-7.274112693001804,-0.3796514881915151
Not Verified,20.77,0,36,0.3427629278041469,14.08,1.4580118307599754,-7.274112693001804,-0.06034310584191366
Not Verified,12.76,0,60,0.5864517765327062,17.47,-6.551988169240024,16.725887306998196,0.18334574288664562
Not Verified,11.52,0,36,0.8148863636363637,9.43,-7.791988169240025,-7.274112693001804,0.4117803299903031
Source Verified,19.26,0,36,0.33239639802823095,9.43,-0.051988169240022586,-7.274112693001804,-0.07070963561782961
Source Verified,13.06,1,36,0.5786557377049181,7.97,-6.251988169240024,-7.274112693001804,0.1755497040588575
Verified,22.55,1,36,0.10878518338004142,9.44,3.2380118307599766,-7.274112693001804,-0.2943208502660192
Source Verified,26.62,0,36,1.0417199398205914,13.58,7.308011830759977,-7.274112693001804,0.6386139061745308
Source Verified,1.39,0,36,0.009021329987452949,12.62,-17.921988169240024,-7.274112693001804,-0.3940847036586076
Verified,37.11,0,36,0.38370856097612427,12.62,17.798011830759975,-7.274112693001804,-0.0193974726699363
Verified,26.5,0,36,0.4831054131054131,22.91,7.188011830759976,-7.274112693001804,0.07999937945935254
Verified,20.29,0,60,0.1929447644866147,14.07,0.978011830759975,16.725887306998196,-0.21016126915944586
Not Verified,27.09,1,36,0.21939999021191212,7.96,7.778011830759976,-7.274112693001804,-0.18370604343414845
Source Verified,29.09,1,60,0.49341358464665663,14.07,9.778011830759976,16.725887306998196,0.09030755100059606
Not Verified,26.18,0,36,0.4364102984481704,6.72,6.868011830759976,-7.274112693001804,0.03330426480210985
Not Verified,17.38,0,36,0.13939650675233087,10.9,-1.9319881692400251,-7.274112693001804,-0.26370952689372973
Verified,32.93,0,36,0.6939560498430352,11.99,13.618011830759976,-7.274112693001804,0.2908500161969746
Source Verified,27.38,0,60,0.18009099633881917,10.9,8.068011830759975,16.725887306998196,-0.2230150373072414
Not Verified,10.26,0,36,0.5369100861667041,9.44,-9.051988169240024,-7.274112693001804,0.13380405252064353
Source Verified,5.81,0,36,0.20707018922952483,5.31,-13.501988169240025,-7.274112693001804,-0.19603584441653574
Source Verified,38.07,0,36,0.27187021439509956,11.99,18.758011830759976,-7.274112693001804,-0.131235819250961
Not Verified,13.02,0,36,0.09636763970876278,6.08,-6.291988169240025,-7.274112693001804,-0.3067383939372978
Source Verified,19.44,0,36,0.15103109537262852,5.32,0.12801183075997713,-7.274112693001804,-0.2520749382734321
Source Verified,23.45,0,60,0.43371308016877635,16.02,4.138011830759975,16.725887306998196,0.030607046522715786
Not Verified,24.45,0,36,0.6073287688796574,15.05,5.138011830759975,-7.274112693001804,0.2042227352335968
Not Verified,30.81,0,36,0.7416104318666633,20.39,11.498011830759975,-7.274112693001804,0.33850439822060274
Not Verified,7.86,0,36,0.07779987603784251,6.72,-11.451988169240025,-7.274112693001804,-0.32530615760821807
Not Verified,25.32,1,36,0.5339971313945996,15.05,6.008011830759976,-7.274112693001804,0.13089109774853902
Not Verified,27.98,0,60,0.3698920856107474,9.93,8.668011830759976,16.725887306998196,-0.03321394803531319
Source Verified,14.2,1,60,0.13833183972009508,10.9,-5.111988169240025,16.725887306998196,-0.26477419392596546
Not Verified,14.27,0,36,0.36774809160305344,9.93,-5.041988169240025,-7.274112693001804,-0.03535794204300713
Not Verified,7.52,0,36,0.07795002519488989,6.72,-11.791988169240025,-7.274112693001804,-0.32515600845117065
Verified,24.06,0,36,0.9150459147633624,18.45,4.748011830759975,-7.274112693001804,0.5119398811173018
Verified,13.17,0,60,0.11712831047202527,26.77,-6.141988169240024,16.725887306998196,-0.2859777231740353
Not Verified,8.69,0,36,0.1425233644859813,18.06,-10.621988169240025,-7.274112693001804,-0.26058266916007927
Not Verified,15.11,0,36,0.1833451071771243,6.07,-4.201988169240025,-7.274112693001804,-0.21976092646893627
Not Verified,11.33,0,60,0.052215586130483944,14.08,-7.981988169240024,16.725887306998196,-0.35089044751557663
Not Verified,19.32,0,36,0.1342447666341414,7.34,0.008011830759976135,-7.274112693001804,-0.26886126701191915
Source Verified,18.68,0,60,0.47676302549671695,12.61,-0.6319881692400244,16.725887306998196,0.07365699185065638
Source Verified,12.88,0,36,0.8273054978634009,9.92,-6.431988169240023,-7.274112693001804,0.42419946421734034
Verified,17.77,0,36,0.469282618419632,17.09,-1.5419881692400246,-7.274112693001804,0.06617658477357141
Source Verified,15.76,0,36,0.50456061772459,6.71,-3.5519881692400244,-7.274112693001804,0.10145458407852948
Source Verified,15.71,1,36,0.08054832817785447,7.35,-3.6019881692400233,-7.274112693001804,-0.3225577054682061
Source Verified,22.62,0,60,0.22344643465420322,9.93,3.308011830759977,16.725887306998196,-0.17965959899185735
Source Verified,15.37,0,36,0.2906253295370663,7.34,-3.941988169240025,-7.274112693001804,-0.11248070410899424
Source Verified,18.76,0,60,0.2490558493401381,16.01,-0.5519881692400226,16.725887306998196,-0.15405018430592246
Source Verified,24.69,0,36,0.16557315294786493,7.35,5.378011830759977,-7.274112693001804,-0.23753288069819564
Source Verified,27.27,0,36,0.8090139941457155,9.92,7.958011830759975,-7.274112693001804,0.40590796049965494
Verified,14.28,0,36,0.07238440058852516,6.71,-5.031988169240025,-7.274112693001804,-0.33072163305753544
Not Verified,29.07,0,60,0.4170181723335493,10.91,9.758011830759976,16.725887306998196,0.013912138687488751
Verified,8.95,1,60,0.04509003601440576,11.98,-10.361988169240025,16.725887306998196,-0.3580159976316548
Verified,16.76,0,36,0.7790466173321814,19.03,-2.5519881692400226,-7.274112693001804,0.3759405836861208
Source Verified,12.29,1,36,0.7115687844164665,16.02,-7.021988169240025,-7.274112693001804,0.30846275077040597
Source Verified,17.93,0,36,0.024969302714423807,9.92,-1.3819881692400244,-7.274112693001804,-0.37813673093163674
Verified,7.44,0,36,0.05157202551339359,7.34,-11.871988169240023,-7.274112693001804,-0.351534008132667
Verified,19.89,0,60,0.3756172568135951,10.42,0.5780118307599764,16.725887306998196,-0.027488776832465478
Verified,14.41,0,60,0.18282888229475766,19.42,-4.901988169240024,16.725887306998196,-0.2202771513513029
Not Verified,14.92,0,36,0.8482817426480794,6.08,-4.391988169240024,-7.274112693001804,0.44517570900201886
Verified,9.6,0,36,0.16255930543016844,9.92,-9.711988169240025,-7.274112693001804,-0.24054672821589212
Not Verified,15.98,0,60,0.1266553544494721,10.91,-3.3319881692400237,16.725887306998196,-0.2764506791965885
Source Verified,12.56,1,36,0.5503297669646783,14.08,-6.751988169240024,-7.274112693001804,0.1472237333186177
Not Verified,9.98,1,36,0.4678196147110333,6.71,-9.331988169240024,-7.274112693001804,0.06471358106497271
Not Verified,17.52,1,36,0.15655151876116735,7.35,-1.7919881692400246,-7.274112693001804,-0.24655451488489322
Source Verified,2.2,0,60,0.6213953488372093,18.06,-17.111988169240025,16.725887306998196,0.2182893151911487
Not Verified,25.3,0,36,0.6499929547696209,13.58,5.988011830759977,-7.274112693001804,0.24688692112356037
Not Verified,25.72,0,36,0.2700648603725406,7.97,6.408011830759975,-7.274112693001804,-0.13304117327351994
Source Verified,20.06,0,36,0.1232610817757978,13.58,0.7480118307599746,-7.274112693001804,-0.27984495187026276
Not Verified,17.08,0,60,0.2628891864747238,11.99,-2.231988169240026,16.725887306998196,-0.14021684717133676
Not Verified,7.37,0,36,0.3384572947489844,7.97,-11.941988169240023,-7.274112693001804,-0.06464873889707617
Source Verified,39.6,0,36,0.2158589633958311,6.07,20.288011830759977,-7.274112693001804,-0.18724707025022946
Source Verified,4.24,0,36,0.022407520429920023,9.92,-15.071988169240024,-7.274112693001804,-0.38069851321614057
Source Verified,22.56,0,36,0.18478378671290777,5.31,3.2480118307599746,-7.274112693001804,-0.2183222469331528
Source Verified,21.48,0,36,0.5012035086907214,15.05,2.1680118307599763,-7.274112693001804,0.09809747504466082
Verified,4.36,0,60,0.03103993038839141,7.34,-14.951988169240025,16.725887306998196,-0.37206610325766915
Verified,27.49,0,60,0.2442754467228287,9.93,8.178011830759974,16.725887306998196,-0.15883058692323188
Verified,21.2,1,60,0.6318831142403647,25.82,1.8880118307599751,16.725887306998196,0.22877708059430413
Not Verified,6.48,0,36,0.39172331999068133,7.34,-12.831988169240024,-7.274112693001804,-0.01138271365537924
Not Verified,14.69,0,36,0.5680978438800804,5.31,-4.621988169240025,-7.274112693001804,0.16499181023401988
Source Verified,29.89,1,60,0.5725822921114679,15.04,10.578011830759976,16.725887306998196,0.16947625846540737
Not Verified,20.53,0,36,0.19296415039347128,9.43,1.218011830759977,-7.274112693001804,-0.21014188325258928
Source Verified,11.84,0,36,0.16175839407148399,5.31,-7.471988169240024,-7.274112693001804,-0.24134763957457658
Source Verified,19.47,0,36,0.7736923637689084,10.41,0.15801183075997471,-7.274112693001804,0.3705863301228478
Not Verified,21.51,0,36,0.31588192655065317,18.06,2.1980118307599774,-7.274112693001804,-0.0872241070954074
Not Verified,10.92,0,36,0.9568719083248403,14.08,-8.391988169240024,-7.274112693001804,0.5537658746787797
Source Verified,4.9,0,36,0.8023188405797101,10.41,-14.411988169240024,-7.274112693001804,0.3992128069336496
Not Verified,20.9,0,36,0.3497342237971923,15.04,1.5880118307599744,-7.274112693001804,-0.053371809848868246
Verified,23.98,0,36,0.3580348798158904,7.97,4.668011830759976,-7.274112693001804,-0.045071153830170185
Not Verified,23.7,0,60,0.8452925313635831,25.81,4.388011830759975,16.725887306998196,0.4421864977175225
Verified,38.28,0,60,0.34621371650773974,13.59,18.968011830759977,16.725887306998196,-0.056892317138320825
Source Verified,29.18,1,60,0.3538955009707099,21.85,9.868011830759976,16.725887306998196,-0.04921053267535069
Not Verified,15.51,0,36,0.137648069208936,6.72,-3.8019881692400244,-7.274112693001804,-0.26545796443712455
Verified,33.07,0,60,0.32959755782439654,20.39,13.758011830759976,16.725887306998196,-0.07350847582166403
Source Verified,36.07,0,36,0.08695276485252247,12.61,16.758011830759976,-7.274112693001804,-0.3161532687935381
Not Verified,6.38,0,36,0.13654166666666667,9.92,-12.931988169240025,-7.274112693001804,-0.2665643669793939
Not Verified,9.99,0,60,0.3486789226165028,7.34,-9.321988169240024,16.725887306998196,-0.05442711102955777
Source Verified,24.7,1,36,0.21978334841047165,7.34,5.388011830759975,-7.274112693001804,-0.18332268523558892
Verified,22.23,0,36,0.6454170678863745,9.44,2.9180118307599763,-7.274112693001804,0.24231103424031397
Source Verified,32.25,1,60,0.4427011972884149,16.02,12.938011830759976,16.725887306998196,0.039595163642354325
Not Verified,33.17,0,60,0.09885419807571065,9.92,13.858011830759978,16.725887306998196,-0.3042518355703499
Source Verified,14.33,0,36,0.1833129386612656,9.92,-4.981988169240024,-7.274112693001804,-0.21979309498479496
Verified,23.15,0,36,0.6413298321297947,13.59,3.8380118307599744,-7.274112693001804,0.2382237984837341
Verified,19.68,1,60,0.5252175497744772,17.09,0.36801183075997557,16.725887306998196,0.12211151612841664
Source Verified,7.33,0,60,0.09156181149429499,14.08,-11.981988169240024,16.725887306998196,-0.3115442221517656
Source Verified,15.68,1,60,0.018379572303470433,18.06,-3.6319881692400244,16.725887306998196,-0.38472646134259014
Verified,58.53,0,36,0.7202096701984778,17.09,39.21801183075998,-7.274112693001804,0.31710363655241725
Source Verified,28.16,0,36,0.5045398343928362,21.45,8.848011830759976,-7.274112693001804,0.10143380074677566
Source Verified,21.98,0,60,0.2975845964299017,18.06,2.6680118307599763,16.725887306998196,-0.10552143721615886
Source Verified,21.13,0,60,0.17523263056567448,14.08,1.8180118307599749,16.725887306998196,-0.2278734030803861
Not Verified,6.56,0,36,0.5285541125541126,5.31,-12.751988169240025,-7.274112693001804,0.12544807890805199
Not Verified,35.91,0,60,0.5939166602873255,17.09,16.598011830759972,16.725887306998196,0.1908106266412649
Verified,23.01,0,36,0.076823222211682,10.42,3.6980118307599774,-7.274112693001804,-0.32628281143437854
Not Verified,35.36,1,36,0.4166453396120182,5.31,16.048011830759975,-7.274112693001804,0.013539305965957649
Source Verified,10.29,0,60,0.23305355426806576,15.05,-9.021988169240025,16.725887306998196,-0.1700524793779948
Verified,31.02,0,36,0.8653795491325129,10.91,11.708011830759975,-7.274112693001804,0.46227351548645235
Verified,30.51,0,60,0.42502513022023214,9.44,11.198011830759977,16.725887306998196,0.02191909657417157
Not Verified,21.29,0,36,0.5997605949470253,9.44,1.978011830759975,-7.274112693001804,0.1966545613009647
Verified,10.39,0,36,0.11037607993835649,5.32,-8.921988169240024,-7.274112693001804,-0.29272995370770405
Not Verified,9.25,0,60,0.06599813650128115,7.35,-10.061988169240024,16.725887306998196,-0.3371078971447794
Not Verified,18.57,0,36,0.6271354182526874,6.08,-0.7419881692400239,-7.274112693001804,0.2240293846066268
Not Verified,10.17,0,36,0.4888612239549207,17.09,-9.141988169240024,-7.274112693001804,0.08575519030886014
Source Verified,11.05,0,36,0.07421973407977607,7.96,-8.261988169240023,-7.274112693001804,-0.3288862995662845
Verified,13.99,1,36,0.577108251324754,7.97,-5.321988169240024,-7.274112693001804,0.1740022176786934
Not Verified,17.75,0,36,0.136544477176785,9.43,-1.5619881692400241,-7.274112693001804,-0.2665615564692756
Source Verified,8.91,0,60,0.0889928845101259,26.77,-10.401988169240024,16.725887306998196,-0.3141131491359347
Verified,10.7,0,36,0.5253890489913544,5.31,-8.611988169240025,-7.274112693001804,0.12228301534529384
Source Verified,3.21,0,60,0.022179836512261582,9.43,-16.101988169240023,16.725887306998196,-0.380926197133799
Verified,27.72,0,36,0.22223173402349194,6.07,8.408011830759975,-7.274112693001804,-0.18087429962256862
Source Verified,9.89,0,60,0.49307926992453033,12.62,-9.421988169240024,16.725887306998196,0.08997323627846976
Not Verified,4.99,0,36,0.755,13.59,-14.321988169240024,-7.274112693001804,0.35189396635393944
Source Verified,28.97,0,36,0.450562394771041,7.96,9.658011830759975,-7.274112693001804,0.04745636112498042
Not Verified,14.75,0,36,0.20912872934743848,14.08,-4.561988169240024,-7.274112693001804,-0.1939773042986221
Source Verified,26.3,0,60,0.26757966466243027,13.58,6.988011830759977,16.725887306998196,-0.1355263689836303
Source Verified,33.85,0,60,0.8991354105231456,21.45,14.538011830759977,16.725887306998196,0.49602937687708504
Verified,10.08,0,36,0.7856818181818181,13.58,-9.231988169240024,-7.274112693001804,0.3825757845357576
Verified,15.62,0,36,0.6487517210288402,19.03,-3.691988169240025,-7.274112693001804,0.2456456873827796
Not Verified,23.51,0,36,0.47314285714285714,7.96,4.198011830759977,-7.274112693001804,0.07003682349679657
Source Verified,36.98,0,36,0.27514508275320987,7.96,17.668011830759973,-7.274112693001804,-0.1279609508928507
Source Verified,7.89,1,36,0.3935643564356436,6.72,-11.421988169240024,-7.274112693001804,-0.009541677210416988
Not Verified,9.79,0,60,0.4712087570304198,18.45,-9.521988169240025,16.725887306998196,0.06810272338435924
Not Verified,6,0,60,0.0779255088783023,11.98,-13.311988169240024,16.725887306998196,-0.32518052476775827
Source Verified,23.59,0,36,0.7877222408587722,17.09,4.278011830759976,-7.274112693001804,0.3846162072127116
Source Verified,23.14,0,36,0.08308538311397239,9.44,3.8280118307599764,-7.274112693001804,-0.32002065053208817
Verified,11.08,0,36,0.01873261205564142,7.34,-8.231988169240024,-7.274112693001804,-0.38437342159041915
Verified,11.4,0,36,0.2972189101221359,11.98,-7.911988169240024,-7.274112693001804,-0.10588712352392465
Not Verified,12.94,1,36,0.6231452255228768,19.03,-6.371988169240025,-7.274112693001804,0.2200391918768162
Verified,32.84,0,36,0.6644146055780951,9.92,13.52801183075998,-7.274112693001804,0.2613085719320345
Verified,17.5,0,60,0.8300314570644535,20,-1.8119881692400241,16.725887306998196,0.4269254234183929
Not Verified,23.91,0,60,0.2994625888461988,7.34,4.598011830759976,16.725887306998196,-0.10364344479986176
Not Verified,22.82,0,36,0.6103662469026849,7.97,3.508011830759976,-7.274112693001804,0.20726021325662436
Not Verified,14.57,0,36,0.2526127483287826,9.44,-4.741988169240024,-7.274112693001804,-0.15049328531727796
Source Verified,3.81,0,36,0.1575665181867988,5.32,-15.501988169240024,-7.274112693001804,-0.24553951545926178
Not Verified,8.57,0,36,1.002777153078142,15.05,-10.741988169240024,-7.274112693001804,0.5996711194320814
Not Verified,25.15,0,60,0.12021792341097513,19.03,5.838011830759974,16.725887306998196,-0.2828881102350854
Verified,12.38,0,36,0.0690471061919043,12.62,-6.931988169240023,-7.274112693001804,-0.3340589274541563
Verified,15.97,0,36,0.09917048858262796,5.32,-3.3419881692400235,-7.274112693001804,-0.3039355450634326
Not Verified,35.73,0,36,0.1890049977283053,6.72,16.418011830759973,-7.274112693001804,-0.21410103591775526
Source Verified,6.96,0,36,0.5065770171149144,5.32,-12.351988169240023,-7.274112693001804,0.10347098346885386
Source Verified,13.36,0,36,0.25502369668246444,11.99,-5.951988169240025,-7.274112693001804,-0.14808233696359613
Verified,15.64,0,60,0.11841277581372668,12.61,-3.6719881692400236,16.725887306998196,-0.2846932578323339
Not Verified,30.06,0,36,0.28474756207646246,6.07,10.748011830759975,-7.274112693001804,-0.11835847156959811
Source Verified,10.7,0,60,0.09866209880995312,11.99,-8.611988169240025,16.725887306998196,-0.30444393483610743
Not Verified,27.29,0,60,0.5648664301744734,16.02,7.978011830759975,16.725887306998196,0.1617603965284128
Not Verified,29.81,0,36,0.7743309240085954,15.05,10.498011830759975,-7.274112693001804,0.3712248903625348
Verified,74.85,0,36,0.1054443965151733,13.59,55.53801183075997,-7.274112693001804,-0.2976616371308873
Verified,15.84,0,36,0.1548397237665342,11.98,-3.4719881692400243,-7.274112693001804,-0.24826630987952636
Source Verified,7.45,0,60,0.09053711563711869,15.05,-11.861988169240025,16.725887306998196,-0.3125689180089419
Source Verified,19.13,0,36,0.8397302613093566,18.45,-0.18198816924002514,-7.274112693001804,0.436624227663296
Source Verified,31.49,0,60,0.5724347308028173,15.04,12.178011830759974,16.725887306998196,0.1693286971567567
Source Verified,6.9,0,60,0.03811179084877119,15.04,-12.411988169240024,16.725887306998196,-0.36499424279728937
Source Verified,22.26,0,36,1.00394287109375,7.35,2.9480118307599774,-7.274112693001804,0.6008368374476893
Not Verified,11.92,0,36,0.6240436485959838,9.44,-7.391988169240024,-7.274112693001804,0.22093761494992326
Source Verified,14.56,0,60,0.1596407753353466,16.02,-4.751988169240024,16.725887306998196,-0.24346525831071397
Not Verified,12.78,0,36,0.8745,14.07,-6.531988169240025,-7.274112693001804,0.4713939663539395
Verified,12.13,0,60,0.11698788482475851,28.72,-7.181988169240023,16.725887306998196,-0.28611814882130204
Verified,14.24,0,36,0.07439204548280716,19.03,-5.071988169240024,-7.274112693001804,-0.3287139881632534
Not Verified,15.66,0,60,0.14256983240223464,9.92,-3.651988169240024,16.725887306998196,-0.2605362012438259
Not Verified,39.55,1,36,0.8025570480660301,22.91,20.238011830759973,-7.274112693001804,0.39945101441996955
Source Verified,23.06,0,36,0.43566918501961915,7.35,3.7480118307599746,-7.274112693001804,0.032563151373558585
Not Verified,5.6,0,36,0.07678045841155068,18.45,-13.711988169240025,-7.274112693001804,-0.3263255752345099
Source Verified,23.52,0,36,0.6679162176092966,15.05,4.208011830759975,-7.274112693001804,0.2648101839632361
Not Verified,26.14,0,60,0.38779419868345405,23.88,6.828011830759976,16.725887306998196,-0.015311834962606519
Not Verified,11.32,0,36,0.5016819501405465,10.9,-7.991988169240024,-7.274112693001804,0.09857591649448594
Not Verified,19.75,0,36,0.08142536278693886,6.08,0.43801183075997585,-7.274112693001804,-0.3216806708591217
Verified,71.04,0,36,0.8346472993254783,10.9,51.72801183075998,-7.274112693001804,0.43154126567941775
Verified,47.81,1,60,0.5568553949183418,21.85,28.498011830759978,16.725887306998196,0.15374936127228123
Source Verified,13.97,0,36,0.2635198848999193,6.72,-5.3419881692400235,-7.274112693001804,-0.13958614874614128
Verified,17.71,0,60,0.2782937861857539,13.58,-1.6019881692400233,16.725887306998196,-0.12481224746030667
Verified,15.3,0,36,0.7342921163343699,13.58,-4.011988169240023,-7.274112693001804,0.3311860826883093
Source Verified,24.82,0,36,0.9643319188573795,15.04,5.508011830759976,-7.274112693001804,0.5612258852113189
Source Verified,11.06,0,60,0.3542437230997939,9.44,-8.251988169240024,16.725887306998196,-0.04886231054626666
Not Verified,16.64,0,36,0.35407127533540395,17.47,-2.6719881692400236,-7.274112693001804,-0.04903475831065662
Not Verified,7.14,0,60,0.35384615384615387,15.05,-12.171988169240024,16.725887306998196,-0.0492598797999067
Source Verified,16.45,0,60,0.18306491495903843,25.81,-2.861988169240025,16.725887306998196,-0.22004111868702214
Verified,10.74,0,36,0.49845061693616544,20.39,-8.571988169240024,-7.274112693001804,0.09534458329010487
Not Verified,31.08,0,60,0.5902342581581808,13.58,11.768011830759974,16.725887306998196,0.1871282245121202
Source Verified,8.38,0,36,0.8841926894214476,9.93,-10.931988169240023,-7.274112693001804,0.481086655775387
Not Verified,16.7,0,36,0.20697160385231297,15.05,-2.611988169240025,-7.274112693001804,-0.1961344297937476
Not Verified,24.69,1,36,0.5147205688491192,18.45,5.378011830759977,-7.274112693001804,0.11161453520305864
Source Verified,21.69,0,60,0.2716380569494859,15.04,2.378011830759977,16.725887306998196,-0.13146797669657467
Source Verified,9.35,1,60,0.14050549243020363,16.02,-9.961988169240025,16.725887306998196,-0.26260054121585696
